Step,Upstream Flow,Merging Area Flow,Downstream Flow,Upstream Occupancy,Merging Area Occupancy,Downstream Occupancy,Queue Length,TTTD,Sum Delay Sq,Total Waiting Time,Total Delay,Total Volume,Metering Rate,Green Time,Red Time
3842,540.0,720.0,900.0,28.102532210997804,1.394166663294527,40.291362445896084,13,,,,,,1700,15,2
3843,720.0,900.0,900.0,33.69649517498298,10.146073010923828,0.0,14,,,,,,1700,15,2
3844,720.0,1080.0,1440.0,26.395173091062436,40.65737586887508,34.21441429109109,14,,,,,,1700,15,2
3845,1080.0,1080.0,1440.0,22.89151253386687,0.0,0.0,13,,,,,,1700,15,2
3846,1260.0,1260.0,1620.0,21.992096137773842,22.66744547532653,1.418442750612788,13,,,,,,1700,15,2
3847,1440.0,1620.0,1800.0,2.222843451954759,29.536109075831973,19.065980988564963,14,,,,,,1700,15,2
3848,1620.0,1620.0,1980.0,24.563760089805935,25.0,0.08404279950203393,14,,,,,,1700,15,2
3849,1620.0,1620.0,2340.0,9.670625313507722,0.0,22.34418800896189,13,,,,,,1700,15,2
3850,1980.0,1980.0,2340.0,27.66204489602539,40.90176406292585,33.333333333333336,14,,,,,,1700,15,2
3851,1980.0,2160.0,2700.0,22.99784954404913,19.812982978601212,29.550750524398,14,,,,,,1700,15,2
3852,2340.0,2340.0,2700.0,30.505941039753754,7.735008937504517,0.0,14,,,,,,1700,15,2
3853,2340.0,2520.0,3060.0,5.955736478343472,2.4701182142052858,37.956293228990035,13,,,,,,1700,15,2
3854,2520.0,2880.0,3240.0,21.43536635584648,54.74540183180352,6.9567991805494485,13,,,,,,1700,15,2
3855,2700.0,3060.0,3420.0,11.87399114614133,57.81656994986406,1.3155685752887318,13,,,,,,1700,15,2
3856,2880.0,3060.0,3780.0,31.447283114979047,0.0,20.673113401441395,13,,,,,,1700,15,2
3857,2880.0,3060.0,3780.0,23.845652001447586,0.0,0.0,13,,,,,,1700,15,2
3858,3240.0,3420.0,4140.0,13.978344021332608,31.366254003341965,20.724026612757978,13,,,,,,1700,15,2
3859,180.0,360.0,180.0,21.30449308696522,26.102195071177903,15.216485131531954,13,,,,,,1700,15,2
3860,360.0,360.0,180.0,45.06477241267627,0.0,0.0,14,,,,,,1700,15,2
3861,540.0,360.0,360.0,37.957098175290106,0.0,15.024821525624551,13,,,,,,1700,15,2
3862,540.0,720.0,540.0,16.666666666666668,16.002681688416942,14.36039178925057,13,,,,,,1700,15,2
3863,540.0,720.0,720.0,21.84259072128043,25.0,13.965867038617338,13,,,,,,1700,15,2
3864,1080.0,1080.0,900.0,30.58950518182731,19.991912753062024,12.787851247427776,14,,,,,,1700,15,2
3865,1080.0,1080.0,900.0,15.07314023002285,25.0,0.0,14,,,,,,1700,15,2
3866,1080.0,1260.0,1080.0,33.333333333333336,36.88367395845944,6.580082368706523,13,,,,,,1700,15,2
3867,1440.0,1620.0,1080.0,10.010108970141118,48.24227496076219,0.0,13,,,,,,1700,15,2
3868,1620.0,1620.0,1080.0,29.279761391073105,50.0,0.0,14,,,,,,1700,15,2
3869,1620.0,1800.0,1080.0,20.338433304073078,36.96396366649424,0.0,13,,,,,,1700,15,2
3870,1620.0,1800.0,1260.0,16.666666666666668,0.0,27.169799909249075,13,,,,,,1700,15,2
3871,1800.0,1980.0,1440.0,5.133931205909903,0.9252938115878351,21.205277923930527,13,,,,,,1700,15,2
3872,2160.0,2340.0,1620.0,42.058818165931676,40.04568043399104,28.773127271491223,12,,,,,,1700,15,2
3873,2160.0,2340.0,1980.0,44.56968355611176,25.0,38.99057990088295,12,,,,,,1700,15,2
3874,2340.0,2520.0,1980.0,34.0649920887851,2.9420204262692096,0.0,13,,,,,,1700,15,2
3875,2340.0,2520.0,2160.0,0.0,0.0,17.258233898580027,12,,,,,,1700,15,2
3876,2340.0,2880.0,2520.0,11.304590444638052,27.179063310393303,51.113112070424904,14,,,,,,1700,15,2
3877,2880.0,3060.0,2700.0,42.17350852462308,19.442196844931914,2.7191025830992053,14,,,,,,1700,15,2
3878,2880.0,3240.0,2700.0,21.34378530182251,8.286947221722585,0.0,14,,,,,,1700,15,2
3879,0.0,0.0,360.0,28.857688217461448,0.0,20.350189147120545,14,,,,,,1700,15,2
3880,540.0,540.0,540.0,9.114006583445189,24.282640050103055,48.26233322008496,14,,,,,,1700,15,2
3881,540.0,540.0,540.0,50.530504947694986,25.0,0.0,14,,,,,,1700,15,2
3882,540.0,540.0,900.0,26.257940486645264,25.0,19.84476796022439,13,,,,,,1700,15,2
3883,540.0,900.0,900.0,33.333333333333336,16.938792308997108,0.0,13,,,,,,1700,15,2
3884,900.0,900.0,1080.0,27.505859174910558,0.0,9.254408713180359,12,,,,,,1700,15,2
3885,900.0,900.0,1440.0,16.666666666666668,0.0,42.960026927160776,12,,,,,,1700,15,2
3886,900.0,1440.0,1440.0,9.49355795748185,53.31956923556618,0.0,12,,,,,,1700,15,2
3887,900.0,1620.0,1980.0,10.764157007702124,37.11816204779552,38.4382477609203,12,,,,,,1700,15,2
3888,1260.0,1800.0,1980.0,13.22189641581796,62.21042967445101,33.333333333333336,12,,,,,,1700,15,2
3889,1440.0,1980.0,2340.0,10.661937307713742,71.09384138817632,17.719684578787565,12,,,,,,1700,15,2
3890,1440.0,2160.0,2340.0,32.85159426987624,36.809534831650126,0.0,12,,,,,,1700,15,2
3891,1800.0,2340.0,2880.0,57.79787904785584,1.559548116847509,40.20148951584209,12,,,,,,1700,15,2
3892,1800.0,2520.0,2880.0,56.4766023600896,27.001970516823803,0.0,12,,,,,,1700,15,2
3893,1800.0,2700.0,3060.0,50.0,42.25933018735759,9.688471831562614,13,,,,,,1700,15,2
3894,1980.0,2700.0,3420.0,27.61263947020325,0.0,35.585479080691584,13,,,,,,1700,15,2
3895,1980.0,2880.0,3600.0,5.865248143603215,17.803854714622958,6.333530710177608,12,,,,,,1700,15,2
3896,2160.0,3240.0,3780.0,7.436005306810027,22.113724353937414,14.928471103970272,12,,,,,,1700,15,2
3897,2520.0,3240.0,3960.0,41.08388225163253,25.0,2.0316237422169556,12,,,,,,1700,15,2
3898,2520.0,3600.0,4320.0,53.4465776119229,46.90348023569868,32.56749251728858,12,,,,,,1700,15,2
3899,0.0,0.0,0.0,64.52803318474405,0.0,0.0,13,,,,,,1700,15,2
3900,0.0,0.0,360.0,16.666666666666668,0.0,17.05869242132394,15,,,,,,1700,15,2
3901,360.0,360.0,540.0,19.545347912200366,34.77183938146027,27.685952840632428,15,,,,,,1700,15,2
3902,540.0,360.0,540.0,36.97130045949658,0.0,0.0,14,,,,,,1700,15,2
3903,540.0,360.0,900.0,16.666666666666668,0.0,36.273057661128405,14,,,,,,1700,15,2
3904,720.0,720.0,1080.0,22.82109198812729,21.533620025843447,10.03396246066283,14,,,,,,1700,15,2
3905,900.0,1080.0,1440.0,11.748521267478887,56.23223524141849,15.287799105499289,14,,,,,,1700,15,2
3906,900.0,1080.0,1440.0,16.666666666666668,25.0,0.0,14,,,,,,1700,15,2
3907,1260.0,1440.0,1620.0,27.586795319750006,34.24490155127842,11.902381334539314,13,,,,,,1700,15,2
3908,1260.0,1620.0,1800.0,17.088314757112737,39.446041850840174,24.49713715332109,13,,,,,,1700,15,2
3909,1260.0,1800.0,2160.0,33.333333333333336,1.0201241405752626,23.429715517219545,14,,,,,,1700,15,2
3910,1440.0,2160.0,2340.0,45.038138997044065,32.95486261538372,8.29770233549425,14,,,,,,1700,15,2
3911,1620.0,2340.0,2520.0,52.75754881413377,0.11310713535976902,12.325893176375757,14,,,,,,1700,15,2
3912,1620.0,2520.0,2700.0,22.98429603020698,3.927800580595431,20.27197602922873,14,,,,,,1700,15,2
3913,1620.0,2880.0,2880.0,16.666666666666668,13.874154872780764,23.528818478401565,14,,,,,,1700,15,2
3914,1800.0,3060.0,2880.0,14.732896121616553,22.18513641869322,0.0,14,,,,,,1700,15,2
3915,2160.0,3240.0,3240.0,56.30791189508576,14.902207948330215,26.74821242909881,13,,,,,,1700,15,2
3916,2160.0,3600.0,3240.0,31.442261905090163,17.148982106300537,0.0,13,,,,,,1700,15,2
3917,2340.0,3960.0,3600.0,33.76781246316417,29.659678224709296,18.69894402013112,13,,,,,,1700,15,2
3918,2340.0,4140.0,3780.0,0.0,2.532313152187271,16.40420111766616,13,,,,,,1700,15,2
3919,360.0,360.0,0.0,31.61745093202626,23.360705032951046,0.0,14,,,,,,1700,15,2
3920,540.0,540.0,180.0,23.271357891030675,2.947114346432045,17.010639654123832,15,,,,,,1700,15,2
3921,540.0,540.0,360.0,27.289557148014865,25.0,11.920852710151545,15,,,,,,1700,15,2
3922,720.0,900.0,720.0,11.641349392289158,35.514717911098614,30.404959420244875,14,,,,,,1700,15,2
3923,1080.0,900.0,720.0,15.416635488842681,0.0,0.0,14,,,,,,1700,15,2
3924,1080.0,1260.0,1260.0,31.53022968450993,29.19765154488232,39.534597425911976,14,,,,,,1700,15,2
3925,1260.0,1440.0,1260.0,37.73676872657082,48.57433114588048,0.0,14,,,,,,1700,15,2
3926,1440.0,1620.0,1260.0,43.10120090781311,6.233923538559338,0.0,16,,,,,,1700,15,2
3927,1620.0,1800.0,1260.0,32.6583914087981,4.850632952968681,0.0,15,,,,,,1700,15,2
3928,1620.0,1980.0,1620.0,21.175574946028064,50.0,23.751450732591668,15,,,,,,1700,15,2
3929,1980.0,1980.0,1620.0,17.50836534949182,0.0,0.0,14,,,,,,1700,15,2
3930,2160.0,2160.0,1620.0,9.661989872029153,11.565201211806198,0.0,15,,,,,,1700,15,2
3931,2160.0,2340.0,1980.0,26.623695026652666,11.512139238072905,56.24293811844533,15,,,,,,1700,15,2
3932,2520.0,2340.0,2160.0,50.8299359038953,0.0,12.841730250450686,15,,,,,,1700,15,2
3933,2520.0,2520.0,2520.0,36.72912789548567,5.706718193209781,20.973411937529818,15,,,,,,1700,15,2
3934,2700.0,2880.0,2700.0,39.487677428913535,50.75565921321186,15.010662983756143,15,,,,,,1700,15,2
3935,2700.0,2880.0,2700.0,35.65213138801937,25.0,0.0,15,,,,,,1700,15,2
3936,2880.0,2880.0,3240.0,5.166345396135815,0.0,52.84040689358941,15,,,,,,1700,15,2
3937,3060.0,3060.0,3240.0,13.634706192632015,13.833877147737894,0.0,16,,,,,,1700,15,2
3938,3060.0,3420.0,3600.0,18.86156253340232,31.86492483030179,17.215159184797812,16,,,,,,1700,15,2
3939,360.0,180.0,180.0,44.40426586030147,35.23460835234573,21.770784306363566,16,,,,,,1700,15,2
3940,360.0,360.0,180.0,12.254666014321932,33.05874527653714,0.0,17,,,,,,1700,15,2
3941,540.0,540.0,720.0,29.27942111532502,10.179251647957699,36.51668032425732,16,,,,,,1700,15,2
3942,900.0,720.0,720.0,29.850599019565987,38.35794661086993,0.0,16,,,,,,1700,15,2
3943,1080.0,720.0,900.0,2.6730149636099063,0.0,14.564132063014767,16,,,,,,1700,15,2
3944,1080.0,900.0,1080.0,0.0,11.897846751548968,20.078845316553878,16,,,,,,1700,15,2
3945,1440.0,1260.0,1440.0,22.031991592969764,20.317146850834433,30.816791065732712,15,,,,,,1700,15,2
3946,1440.0,1440.0,1620.0,0.0,7.0547277705372835,14.55193273027362,15,,,,,,1700,15,2
3947,1620.0,1620.0,1980.0,27.355073616392172,10.031573324761212,8.638767938646197,15,,,,,,1700,15,2
3948,1980.0,1800.0,1980.0,27.887308386236025,5.832835018588867,0.0,15,,,,,,1700,15,2
3949,1980.0,2160.0,2160.0,40.19370097113703,40.558278471792164,16.223240201240213,15,,,,,,1700,15,2
3950,1980.0,2340.0,2340.0,23.025359248140376,41.39997789432073,16.197142300976946,14,,,,,,1700,15,2
3951,2160.0,2520.0,2700.0,12.00641769990701,14.89019655083439,21.320874574803383,14,,,,,,1700,15,2
3952,2520.0,2700.0,2700.0,22.934044614332077,9.020479806906678,0.0,15,,,,,,1700,15,2
3953,2700.0,3060.0,3060.0,28.350072842598212,36.53019410960496,49.03789181416869,14,,,,,,1700,15,2
3954,2700.0,3060.0,3240.0,34.85434250545344,25.0,20.629993742325798,15,,,,,,1700,15,2
3955,3060.0,3060.0,3420.0,23.845158248635318,25.0,8.805367864412498,15,,,,,,1700,15,2
3956,3060.0,3240.0,3780.0,16.666666666666668,39.69237937548087,29.367884759358276,15,,,,,,1700,15,2
3957,3420.0,3240.0,3780.0,30.96912641091573,0.0,0.0,15,,,,,,1700,15,2
3958,3420.0,3600.0,4140.0,0.0,29.050462393138332,25.870721050311356,15,,,,,,1700,15,2
3959,180.0,0.0,180.0,41.6283295225791,25.0,13.763810136667113,15,,,,,,1700,15,2
3960,540.0,360.0,180.0,28.803252067154972,48.674682615774145,0.0,15,,,,,,1700,15,2
3961,540.0,360.0,540.0,29.864972370129788,0.0,35.78570129379841,14,,,,,,1700,15,2
3962,540.0,540.0,720.0,25.66878063675328,11.695092753325298,21.20626880735775,14,,,,,,1700,15,2
3963,900.0,720.0,720.0,20.117377277589792,17.207765102750727,0.0,15,,,,,,1700,15,2
3964,900.0,900.0,1080.0,11.225997615891478,10.520480118805153,44.94351668223923,15,,,,,,1700,15,2
3965,1080.0,900.0,1260.0,4.364442839884457,0.0,17.623057733317182,14,,,,,,1700,15,2
3966,1440.0,1260.0,1440.0,9.671661607414231,33.458301686084724,8.792931501481386,14,,,,,,1700,15,2
3967,1440.0,1440.0,1620.0,27.806053075907283,14.38873509774794,22.966006682054285,14,,,,,,1700,15,2
3968,1620.0,1620.0,1800.0,25.56205901736727,4.325875078984609,20.91222789163112,13,,,,,,1700,15,2
3969,1620.0,1980.0,1980.0,12.543206038700797,16.84446481363011,17.353137410555064,14,,,,,,1700,15,2
3970,1620.0,1980.0,2160.0,16.666666666666668,0.0,25.513258871827322,14,,,,,,1700,15,2
3971,1800.0,2160.0,2520.0,13.445031442582453,0.1834927354479987,41.22806779158358,14,,,,,,1700,15,2
3972,1980.0,2520.0,2520.0,17.593317567184386,32.581294289661855,0.0,14,,,,,,1700,15,2
3973,1980.0,2520.0,2700.0,24.01410271287811,0.0,27.33065336647087,14,,,,,,1700,15,2
3974,2340.0,2880.0,3060.0,30.094224890073445,23.91473238585604,38.6809622997589,14,,,,,,1700,15,2
3975,2340.0,3240.0,3240.0,36.99099172013879,27.874119481577964,5.5258067053728155,15,,,,,,1700,15,2
3976,2520.0,3420.0,3600.0,47.343522337162845,12.638758083642188,23.74033716229557,16,,,,,,1700,15,2
3977,2520.0,3780.0,3600.0,38.35096778677022,18.106180072186362,0.0,16,,,,,,1700,15,2
3978,2520.0,3960.0,4140.0,33.333333333333336,20.304997911625833,38.656549247358875,16,,,,,,1700,15,2
3979,360.0,180.0,0.0,28.169699173266356,1.6986492654723406,0.0,16,,,,,,1700,15,2
3980,360.0,360.0,360.0,22.088281679157262,10.288932147147989,26.325360860028013,16,,,,,,1700,15,2
3981,360.0,540.0,540.0,36.52953635878475,8.430229905854958,6.170148396283063,16,,,,,,1700,15,2
3982,540.0,720.0,720.0,47.8002682806391,35.830138767369135,15.534689952634531,16,,,,,,1700,15,2
3983,720.0,900.0,720.0,37.44991198771762,17.126028332165788,0.0,16,,,,,,1700,15,2
3984,720.0,1080.0,1080.0,22.326142737635262,16.026718112573235,27.97941643448212,16,,,,,,1700,15,2
3985,1080.0,1260.0,1260.0,15.650356412076386,22.07717550478492,15.732054158039924,15,,,,,,1700,15,2
3986,1260.0,1620.0,1440.0,25.88166690163689,29.636850689291805,3.781966779706636,16,,,,,,1700,15,2
3987,1260.0,1800.0,1620.0,20.13980622374068,13.253250113132253,12.811726954290256,17,,,,,,1700,15,2
3988,1620.0,2340.0,1800.0,21.140325665184417,24.529528531263622,3.3786741092323305,17,,,,,,1700,15,2
3989,1800.0,2340.0,1980.0,13.708376758222585,25.0,21.20328121379013,17,,,,,,1700,15,2
3990,1800.0,2520.0,1980.0,4.261636958881354,1.4574819500126068,0.0,17,,,,,,1700,15,2
3991,1980.0,2700.0,2340.0,20.53780016762327,36.57316119154075,33.52298317877285,16,,,,,,1700,15,2
3992,2160.0,2700.0,2520.0,8.572983170885587,0.0,21.726593765000263,16,,,,,,1700,15,2
3993,2340.0,3060.0,2700.0,22.1196828928214,32.05063171388929,9.096588397157271,16,,,,,,1700,15,2
3994,2520.0,3060.0,2880.0,18.6290205584631,0.0,15.733829918114376,16,,,,,,1700,15,2
3995,2700.0,3420.0,3240.0,6.014511583884996,23.43464595491014,21.76684728848765,17,,,,,,1700,15,2
3996,3060.0,3600.0,3420.0,19.72806950721709,44.98053224066325,18.722837782388524,17,,,,,,1700,15,2
3997,3060.0,3600.0,3420.0,3.4876615811147835,0.0,0.0,18,,,,,,1700,15,2
3998,3240.0,3780.0,3960.0,13.053404327297358,11.984716351287261,56.04916381445643,18,,,,,,1700,15,2
3999,180.0,360.0,0.0,11.143554716697205,29.560185579487097,0.0,18,,,,,,1700,15,2
4000,540.0,540.0,540.0,11.723813316901518,61.680567302209965,44.813904746160915,18,,,,,,1700,15,2
4001,720.0,540.0,540.0,17.368591536561933,25.0,0.0,19,,,,,,1700,15,2
4002,720.0,900.0,900.0,24.783825191449676,44.7901503378489,9.572183797278436,18,,,,,,1700,15,2
4003,720.0,900.0,1080.0,25.64429155046734,0.0,16.052871501157522,18,,,,,,1700,15,2
4004,1080.0,900.0,1080.0,20.981844369589453,0.0,0.0,18,,,,,,1700,15,2
4005,1260.0,1260.0,1440.0,5.540023145757307,30.621104575357094,35.16052258896707,17,,,,,,1700,15,2
4006,1260.0,1260.0,1620.0,10.294782781951048,0.0,22.443493091653483,18,,,,,,1700,15,2
4007,1440.0,1620.0,1800.0,18.838175423578225,25.240213087408847,13.64461229418339,18,,,,,,1700,15,2
4008,1440.0,1800.0,1980.0,22.588311755309103,43.08241215801445,11.009736861281757,18,,,,,,1700,15,2
4009,1980.0,1800.0,2340.0,26.734209245864804,0.0,2.190214821136275,17,,,,,,1700,15,2
4010,1980.0,1980.0,2340.0,11.62667045609093,18.38665835705342,0.0,17,,,,,,1700,15,2
4011,2160.0,2160.0,2520.0,20.691081216917457,17.10453568613275,12.781946065767139,17,,,,,,1700,15,2
4012,2520.0,2340.0,2880.0,22.611634348830496,3.5521777854910397,26.72144425797948,18,,,,,,1700,15,2
4013,2700.0,2700.0,3060.0,20.085434115026146,40.01306213076532,2.7165021916819874,18,,,,,,1700,15,2
4014,3060.0,2700.0,3240.0,6.20885154746702,0.0,10.01601053765929,17,,,,,,1700,15,2
4015,3060.0,2700.0,3420.0,0.0,0.0,8.29012901843574,17,,,,,,1700,15,2
4016,3060.0,3060.0,3600.0,20.921148453741505,28.087374079200345,16.60674730927288,17,,,,,,1700,15,2
4017,3420.0,3240.0,3780.0,19.88143229831015,10.8838848214873,14.660577433035845,17,,,,,,1700,15,2
4018,3600.0,3420.0,3960.0,21.192257232155498,15.184728683448157,19.516171478547523,17,,,,,,1700,15,2
4019,180.0,180.0,360.0,24.73493187327828,3.1438090172059674,33.89842053670691,17,,,,,,1700,15,2
4020,360.0,540.0,540.0,4.782943483572429,13.735495520916174,9.27537015851764,17,,,,,,1700,15,2
4021,720.0,540.0,900.0,13.968559763300922,0.0,27.697246735093966,17,,,,,,1700,15,2
4022,720.0,720.0,1080.0,18.791960628088116,4.001933303197802,8.591792627385075,17,,,,,,1700,15,2
4023,900.0,1080.0,1260.0,12.076008222121951,20.67021697888549,8.78036007358484,17,,,,,,1700,15,2
4024,1080.0,1260.0,1620.0,10.551955177932845,5.475961177228328,16.869495073387952,18,,,,,,1700,15,2
4025,1080.0,1260.0,1800.0,18.43541672593953,0.0,4.45555448328984,17,,,,,,1700,15,2
4026,1260.0,1620.0,1980.0,12.958831445174232,10.51209610521937,12.56239178155738,17,,,,,,1700,15,2
4027,1440.0,1800.0,1980.0,12.13046269294106,18.073181254681003,0.0,17,,,,,,1700,15,2
4028,1620.0,1980.0,2520.0,25.03190520634841,16.675057379586633,44.56805071843822,17,,,,,,1700,15,2
4029,1800.0,2160.0,2520.0,27.3075524490802,4.426829210024152,0.0,17,,,,,,1700,15,2
4030,1980.0,2340.0,2880.0,52.64653144980306,10.272451757555245,22.451867096515343,16,,,,,,1700,15,2
4031,2160.0,2340.0,3060.0,35.521172353264774,0.0,25.03765585875044,16,,,,,,1700,15,2
4032,2160.0,2340.0,3060.0,0.41521204220013413,0.0,0.0,16,,,,,,1700,15,2
4033,2340.0,2520.0,3420.0,31.133063291069146,23.574611506057863,31.17676006872898,16,,,,,,1700,15,2
4034,2520.0,2520.0,3600.0,28.055915199676445,0.0,27.869063024369705,17,,,,,,1700,15,2
4035,2520.0,2880.0,3960.0,16.666666666666668,42.14867958723971,28.326543075672816,16,,,,,,1700,15,2
4036,2700.0,3060.0,3960.0,43.98361668905485,12.737907629446,0.0,16,,,,,,1700,15,2
4037,2880.0,3240.0,4500.0,42.40440174518577,4.503332114393288,39.86861971519223,16,,,,,,1700,15,2
4038,3060.0,3600.0,4500.0,44.80004369834963,21.42137329100251,0.0,16,,,,,,1700,15,2
4039,180.0,180.0,180.0,56.76952131664166,1.6478753477031205,14.93531090762493,16,,,,,,1700,15,2
4040,180.0,360.0,540.0,27.72651294518103,4.575725591814717,50.826059144204315,16,,,,,,1700,15,2
4041,180.0,540.0,720.0,27.409592395785392,11.354853916679986,13.896545473304892,16,,,,,,1700,15,2
4042,540.0,720.0,1080.0,18.607887341636342,13.690173189343113,23.848008186632796,15,,,,,,1700,15,2
4043,540.0,1080.0,1080.0,0.0,32.06863738927268,0.0,15,,,,,,1700,15,2
4044,720.0,1440.0,1080.0,26.063900556990422,6.132338356667333,0.0,15,,,,,,1700,15,2
4045,900.0,1440.0,1260.0,27.093308419974466,25.0,15.047386700643983,15,,,,,,1700,15,2
4046,1080.0,1800.0,1260.0,42.63206220343818,32.2637568060145,0.0,15,,,,,,1700,15,2
4047,1080.0,1800.0,1440.0,41.801476361039626,0.0,15.594127311912112,15,,,,,,1700,15,2
4048,1440.0,2160.0,1620.0,34.99962293659943,10.301652966279562,4.568004809774114,14,,,,,,1700,15,2
4049,1440.0,2160.0,1620.0,28.408360874808142,0.0,0.0,14,,,,,,1700,15,2
4050,1620.0,2340.0,1800.0,23.702218898862764,11.471210175477609,11.420613625750775,14,,,,,,1700,15,2
4051,1800.0,2520.0,1800.0,17.531701541285354,46.72197983419437,0.0,14,,,,,,1700,15,2
4052,1980.0,2700.0,1980.0,25.722887269368282,16.58946994592725,17.21940685536841,14,,,,,,1700,15,2
4053,1980.0,3060.0,1980.0,36.58801078020133,13.357209146454352,0.0,13,,,,,,1700,15,2
4054,2340.0,3060.0,1980.0,38.14735276071891,0.0,0.0,13,,,,,,1700,15,2
4055,2340.0,3240.0,1980.0,24.495037590077118,1.7691275039510401,0.0,13,,,,,,1700,15,2
4056,2520.0,3600.0,1980.0,18.876176987093157,13.651099970729774,0.0,13,,,,,,1700,15,2
4057,2700.0,3600.0,1980.0,15.706680070161383,25.0,0.0,13,,,,,,1700,15,2
4058,2880.0,3960.0,2160.0,23.362987899743832,27.210515451258743,16.94167930302986,14,,,,,,1700,15,2
4059,180.0,0.0,0.0,23.2175792793214,0.0,0.0,14,,,,,,1700,15,2
4060,360.0,0.0,180.0,13.137837000423739,0.0,19.97056005769385,14,,,,,,1700,15,2
4061,360.0,360.0,360.0,10.100092743884185,14.821115756637937,15.89285069271682,14,,,,,,1700,15,2
4062,720.0,720.0,540.0,33.65840837102496,41.31455804960069,18.810729566697166,13,,,,,,1700,15,2
4063,720.0,720.0,720.0,0.0,0.0,20.861114528967544,13,,,,,,1700,15,2
4064,900.0,900.0,900.0,31.930222698421556,10.35985550111036,15.858781075500398,13,,,,,,1700,15,2
4065,1080.0,1260.0,900.0,26.96647967863252,43.52867456128706,0.0,13,,,,,,1700,15,2
4066,1260.0,1440.0,1080.0,3.133344903312718,7.109275690402228,11.87169073265674,13,,,,,,1700,15,2
4067,1440.0,1800.0,1080.0,20.26567874935002,41.0985610198054,0.0,12,,,,,,1700,15,2
4068,1620.0,1980.0,1260.0,34.850560066380844,7.115655910683927,13.151568153170956,12,,,,,,1700,15,2
4069,1800.0,2160.0,1440.0,24.27127277234528,9.842525870271857,4.910908204374209,13,,,,,,1700,15,2
4070,1800.0,2340.0,1440.0,16.666666666666668,16.383572293193538,0.0,12,,,,,,1700,15,2
4071,2160.0,2700.0,1800.0,16.862458596703316,17.18613292922555,27.581233977283166,12,,,,,,1700,15,2
4072,2160.0,3060.0,1800.0,20.33467638229922,12.368915829870275,0.0,12,,,,,,1700,15,2
4073,2340.0,3060.0,2340.0,13.204104925845664,25.0,33.06632825654864,11,,,,,,1700,15,2
4074,2520.0,3060.0,2340.0,43.55973784289139,0.0,0.0,11,,,,,,1700,15,2
4075,2520.0,3240.0,2340.0,16.666666666666668,5.730624578359311,0.0,12,,,,,,1700,15,2
4076,2700.0,3420.0,2880.0,47.13974090310179,33.31751084847383,57.306232917153466,11,,,,,,1700,15,2
4077,2880.0,3780.0,2880.0,32.33012522856219,18.4887813324508,0.0,11,,,,,,1700,15,2
4078,3060.0,3780.0,3420.0,3.509373969010691,25.0,34.62483172488646,13,,,,,,1700,15,2
4079,180.0,180.0,0.0,37.0460225462845,34.92842089842725,33.333333333333336,13,,,,,,1700,15,2
4080,360.0,360.0,360.0,15.598514351927406,32.59657156050935,24.85312011209923,13,,,,,,1700,15,2
4081,360.0,540.0,540.0,18.221468818425517,43.18063875682583,1.6077546200146269,12,,,,,,1700,15,2
4082,900.0,900.0,900.0,13.994053672953063,12.89499101454794,42.6667246510533,13,,,,,,1700,15,2
4083,900.0,900.0,900.0,18.255421214917078,0.0,0.0,13,,,,,,1700,15,2
4084,900.0,1080.0,1080.0,13.08981917309211,18.04915120694659,9.476938813122615,14,,,,,,1700,15,2
4085,1260.0,1260.0,1260.0,20.983296485906067,7.850786115011488,17.363050528653428,14,,,,,,1700,15,2
4086,1440.0,1440.0,1620.0,34.5533349624399,2.564213347795885,13.554855895699802,14,,,,,,1700,15,2
4087,1440.0,1800.0,1620.0,30.400911972757665,23.030590807707085,33.333333333333336,13,,,,,,1700,15,2
4088,1620.0,1980.0,1800.0,36.38715542573815,27.693482742495235,14.684267627641626,13,,,,,,1700,15,2
4089,1800.0,1980.0,1800.0,7.342824245817307,0.0,0.0,13,,,,,,1700,15,2
4090,2160.0,2340.0,1980.0,6.05183055758971,30.0561603254323,14.21565241286468,13,,,,,,1700,15,2
4091,2160.0,2520.0,2160.0,20.959912597580416,41.94243634265149,28.655556171952412,12,,,,,,1700,15,2
4092,2340.0,2520.0,2520.0,40.66408281824655,0.0,24.64701973813135,12,,,,,,1700,15,2
4093,2520.0,2700.0,2520.0,53.86429937386765,19.298605116853196,0.0,12,,,,,,1700,15,2
4094,2520.0,2880.0,2700.0,52.17259060507331,13.570411917260117,22.923739238982915,12,,,,,,1700,15,2
4095,2520.0,3240.0,2880.0,56.02477982676343,13.363298412559743,9.723868684492723,12,,,,,,1700,15,2
4096,2700.0,3240.0,3060.0,42.70936848720339,0.0,16.945940663905883,13,,,,,,1700,15,2
4097,2880.0,3600.0,3240.0,17.68430138270863,6.813145389014608,14.195514932119599,13,,,,,,1700,15,2
4098,2880.0,3780.0,3420.0,16.666666666666668,19.872477109925057,10.6900348717924,13,,,,,,1700,15,2
4099,180.0,180.0,360.0,24.06469303708339,12.004216784953314,26.199997195514396,13,,,,,,1700,15,2
4100,360.0,360.0,540.0,31.91425129198251,2.7537514199593716,11.611977010610039,14,,,,,,1700,15,2
4101,540.0,720.0,540.0,29.607523437956235,29.961997433679244,0.0,14,,,,,,1700,15,2
4102,540.0,720.0,1080.0,7.13191686583438,0.0,41.42555780905847,14,,,,,,1700,15,2
4103,720.0,1260.0,1080.0,13.701286593974752,25.880621919486657,0.0,15,,,,,,1700,15,2
